gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4022150426,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112893547,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.281418,-122.145722,,,,,,,2016-06-30T08:42:00,30,6,2016,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,112893547,,Robert M. Mutch Jr.,2022-04-25T21:56:29,CC_BY_NC_4_0,Robert M. Mutch Jr.,Robert M. Mutch Jr.,,,2023-02-13T16:16:44.376Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4022073414,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112890689,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.281247,-122.143172,,,,,,,2014-07-08T08:15:00,8,7,2014,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,112890689,,Robert M. Mutch Jr.,2022-04-25T21:32:19,CC_BY_NC_4_0,Robert M. Mutch Jr.,Robert M. Mutch Jr.,,,2023-02-13T16:16:00.961Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4022069463,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112892961,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.28145,-122.146097,,,,,,,2017-07-09T07:49:00,9,7,2017,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,112892961,,Robert M. Mutch Jr.,2022-04-25T21:51:25,CC_BY_NC_4_0,Robert M. Mutch Jr.,Robert M. Mutch Jr.,,,2023-02-13T16:06:19.263Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4022052490,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/112893478,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.278205,-122.14027,,,,,,,2016-06-13T12:16:00,13,6,2016,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,112893478,,Robert M. Mutch Jr.,2022-04-25T21:55:52,CC_BY_NC_4_0,Robert M. Mutch Jr.,Robert M. Mutch Jr.,,,2023-02-13T16:15:28.606Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
4022032534,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/133118929,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.228943,-121.876427,,,,,,,2022-08-31T06:52:00,31,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,133118929,,Sean Haight,2022-08-31T19:37:18,CC0_1_0,Sean Haight,Sean Haight,,,2023-02-13T16:07:22.487Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4021997536,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/127610645,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.20535,-122.130552,,,,,,,2022-07-23T09:23:00,23,7,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,127610645,,Sean Haight,2022-07-24T02:13:56,CC0_1_0,Sean Haight,Sean Haight,,,2023-02-13T16:07:00.149Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4021994502,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/133121933,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.180133,-121.825722,4,,,,,,2022-08-30T13:27:04,30,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,133121933,,Corey Brooke,2022-08-31T20:01:55,CC_BY_NC_4_0,Corey Brooke,Corey Brooke,,,2023-02-13T16:17:13.830Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006710591,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138304586,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.386437,-121.388293,5,,,,,,2022-10-10T13:06:16,10,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,138304586,,Sageost,2022-10-10T20:31:47,CC_BY_NC_4_0,Sageost,Sageost,,,2023-02-13T16:18:08.586Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994288516,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135604410,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.140558,-120.804793,29,,,,,,2022-08-06T13:25:00,6,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,135604410,,Cole Gaerber,2022-09-19T00:35:13,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:17:14.013Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994271526,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135604461,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.140558,-120.804793,29,,,,,,2022-08-06T15:28:00,6,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,135604461,,Cole Gaerber,2022-09-19T00:35:20,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:17:15.889Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994170579,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135604380,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.140558,-120.804793,29,,,,,,2022-08-06T13:10:00,6,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,135604380,,Cole Gaerber,2022-09-19T00:35:08,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:17:51.353Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994110545,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135565097,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.137123,-120.796607,8,,,,,,2022-08-06T12:52:00,6,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,135565097,,Cole Gaerber,2022-09-18T19:37:13,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:08:22.823Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994069544,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/136642519,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.037317,-122.079475,5000,,,,,,2022-09-24T16:19:27,24,9,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,136642519,,leo_the_lion,2022-09-27T01:41:12,CC_BY_NC_4_0,dallascolburn,dallascolburn,,,2023-02-13T16:18:11.498Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3988453444,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/119094328,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.501208,-123.397688,4,,,,,,2021-07-23T12:43:58,23,7,2021,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,119094328,,dana_york,2022-05-28T17:33:21,CC_BY_NC_4_0,dana_york,dana_york,,,2023-02-13T16:15:39.078Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3986213957,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141380192,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.073942,-120.767955,8,,,,,,2022-08-09T10:18:00,9,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,141380192,,Cole Gaerber,2022-11-07T16:21:28,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:07:53.397Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985738954,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141380240,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.074839,-120.768824,15,,,,,,2022-08-09T11:23:00,9,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,141380240,,Cole Gaerber,2022-11-07T16:21:48,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:07:54.270Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985701733,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132467212,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.891606,-122.13095,16,,,,,,2022-08-01T13:40:00,1,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,132467212,,otes,2022-08-26T21:14:37,CC_BY_NC_4_0,otes,otes,,,2023-02-13T16:17:18.472Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985689950,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141380249,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.074839,-120.768824,15,,,,,,2022-08-09T11:30:00,9,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,141380249,,Cole Gaerber,2022-11-07T16:21:51,CC_BY_NC_4_0,Cole Gaerber,Cole Gaerber,,,2023-02-13T16:07:55.958Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3968371016,e39fa2e7-b657-438b-bc34-0766c5538ca9,52fa0a6d-da60-42b6-b163-0077920def3e,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,A. Gray,US,H. J. Andrews Experimental Forest; along the trail to Lookout Mountain; just above the bog.,Oregon,PRESENT,,6567af74-d231-4588-a123-5d0b7a095fda,44.20879,-122.1316,1609,,1341,,,,1979-07-13T00:00:00,13,7,1979,2997456,2997456,PRESERVED_SPECIMEN,HJAEF,Vascular,231,1578,Scott Sundberg,1998-01-01T00:00:00,CC0_1_0,H.J. Andrews Experimental Forest,Herm Fitz,,,,,
3966569520,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130892558,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.551303,-122.35312,4,,,,,,2022-08-14T15:09:07,14,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130892558,,Corey Brooke,2022-08-15T03:55:53,CC_BY_NC_4_0,Corey Brooke,Corey Brooke,,,2023-02-13T16:07:59.803Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966374493,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/131214663,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.210913,-121.833633,10,,,,,,2022-08-09T14:18:49,9,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,131214663,,puny,2022-08-17T16:05:49,CC_BY_NC_4_0,puny,puny,,,2023-02-13T16:18:11.402Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966362541,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/133117254,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.180107,-121.825812,,,,,,,2022-08-30T12:27:00,30,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,133117254,,Sean Haight,2022-08-31T19:25:01,CC0_1_0,Sean Haight,Sean Haight,,,2023-02-13T16:17:37.464Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961398806,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140072211,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.705343,-121.939648,15,,,,,,2022-09-04T17:12:00,4,9,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,140072211,,giantcicada,2022-10-26T16:51:26,CC_BY_4_0,giantcicada,giantcicada,,,2023-02-13T16:08:14.384Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961260237,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140456577,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.537712,-120.63649,140,,,,,,2022-10-29T12:48:40,29,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,140456577,,polarcollision,2022-10-30T01:50:57,CC_BY_NC_4_0,polarcollision,polarcollision,,,2023-02-13T16:18:42.508Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947250344,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/139579630,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.223729,-121.885817,10,,,,,,2022-10-20T16:15:00,20,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,139579630,,Jeff Ward,2022-10-22T00:29:17,CC_BY_4_0,Jeff Ward,Jeff Ward,,,2023-02-13T16:07:44.399Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947080949,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/139188311,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.611265,-121.989926,26967,,,,,,2022-10-17T14:15:38,17,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,139188311,,Zach Hawn,2022-10-18T02:11:47,CC_BY_NC_4_0,Zach Hawn,Zach Hawn,,,2023-02-13T16:17:33.431Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925509552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138307144,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.387108,-121.387703,10,,,,,,2022-10-10T13:07:23,10,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,138307144,,Sageost,2022-10-10T20:50:39,CC_BY_NC_4_0,Sageost,Sageost,,,2023-02-13T16:07:41.418Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925399427,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138188340,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.786413,-121.74247,35,,,,,,2022-10-09T09:37:34,9,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,138188340,,Sam Moore,2022-10-09T22:57:40,CC_BY_NC_4_0,Sam Moore,Sam Moore,,,2023-02-13T16:07:57.417Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3924991152,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/137893745,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.408627,-121.36858,9,,,,,,2022-10-07T12:31:12,7,10,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,137893745,,Sageost,2022-10-07T19:32:24,CC_BY_NC_4_0,Sageost,Sageost,,,2023-02-13T16:07:44.257Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923671593,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/131681704,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.829628,-121.644578,3,,,,,,2022-08-20T11:05:14,20,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,131681704,,jareddodson,2022-08-21T03:22:54,CC_BY_NC_4_0,jareddodson,jareddodson,,,2023-02-13T16:17:43.664Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923634553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130580260,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.468688,-121.519172,4,,,,,,2022-08-12T06:57:25,12,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130580260,,jareddodson,2022-08-13T02:20:56,CC_BY_NC_4_0,jareddodson,jareddodson,,,2023-02-13T16:17:36.876Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923627684,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135634474,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.987005,-123.459992,146,,,,,,2022-08-08T18:14:51,8,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,135634474,,Gordon Hogenson,2022-09-20T16:42:12,CC_BY_NC_4_0,sweiser,sweiser,,,2023-02-13T16:17:42.525Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923563326,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/28330659,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.074094,-120.77171,882,,,,,,2019-06-30T16:22:00,30,6,2019,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,28330659,,Cole Gaerber,2022-10-04T23:08:14,CC_BY_NC_4_0,Robby Deans,Robby Deans,,,2023-02-13T16:01:03.006Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923528583,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130337160,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.486697,-121.46768,24,,,,,,2022-08-10T15:40:40,10,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130337160,,jareddodson,2022-08-11T05:01:45,CC_BY_NC_4_0,jareddodson,jareddodson,,,2023-02-13T16:07:20.647Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923523582,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130330993,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.786328,-121.745317,5,,,,,,2022-08-10T15:31:00,10,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130330993,,Scott Wieman,2022-08-11T03:29:02,CC_BY_NC_4_0,Scott Wieman,Scott Wieman,,,2023-02-13T16:17:38.161Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923401547,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130677901,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.880212,-121.72691,38159,,,,,,2022-08-09T00:00:00,9,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130677901,,spinescence,2022-10-04T03:36:06,CC_BY_NC_4_0,tbcl,tbcl,,,2023-02-13T16:07:50.306Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3923363580,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/130334068,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus lasiococcus,,SPECIES,Rubus lasiococcus A.Gray,Rubus lasiococcus,,US,,Washington,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.48505,-121.477303,5,,,,,,2022-08-10T08:51:42,10,8,2022,2997456,2997456,HUMAN_OBSERVATION,iNaturalist,Observations,130334068,,jareddodson,2022-08-11T04:12:49,CC_BY_NC_4_0,jareddodson,jareddodson,,,2023-02-13T16:16:58.193Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
